d_idx,v_idx,reward,eta_min,dist_km,speed_kmh,wfactor,capacity,dsize,availability
576,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,180.0,1
577,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,107.0,1
578,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,183.0,1
579,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,140.0,1
580,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,128.0,1
581,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,116.0,1
582,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,71.0,1
583,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,118.0,1
584,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,62.0,1
585,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,95.0,1
586,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,115.0,1
587,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,66.0,1
588,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,90.0,1
589,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,99.0,1
590,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,81.0,1
591,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,51.0,1
592,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,135.0,1
593,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,94.0,1
594,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,128.0,1
595,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,126.0,1
596,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,81.0,1
597,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,66.0,1
598,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,77.0,1
599,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,133.0,1
600,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,66.0,1
601,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,114.0,1
602,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,152.0,1
603,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,96.0,1
604,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,113.0,1
605,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,185.0,1
606,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,123.0,1
607,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,66.0,1
608,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,133.0,1
609,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,175.0,1
610,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,72.0,1
611,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,108.0,1
612,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,155.0,1
613,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,182.0,1
614,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,137.0,1
615,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,187.0,1
616,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,85.0,1
617,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,119.0,1
618,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,151.0,1
619,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,145.0,1
620,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,189.0,1
621,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,99.0,1
622,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,91.0,1
623,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,136.0,1
624,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,197.0,1
625,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,97.0,1
626,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,64.0,1
627,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,75.0,1
628,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,60.0,1
629,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,78.0,1
630,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,55.0,1
631,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,139.0,1
632,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,119.0,1
633,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,130.0,1
634,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,52.0,1
635,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,50.0,1
636,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,173.0,1
637,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,185.0,1
638,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,63.0,1
639,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,112.0,1
640,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,114.0,1
641,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,63.0,1
642,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,139.0,1
643,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,92.0,1
644,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,50.0,1
645,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,75.0,1
646,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,112.0,1
647,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,107.0,1
648,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,53.0,1
649,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,121.0,1
650,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,93.0,1
651,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,79.0,1
652,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,140.0,1
653,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,90.0,1
654,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,83.0,1
655,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,160.0,1
656,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,138.0,1
657,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,115.0,1
658,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,135.0,1
659,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,72.0,1
660,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,156.0,1
661,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,74.0,1
662,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,122.0,1
663,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,145.0,1
664,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,155.0,1
665,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,106.0,1
666,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,150.0,1
667,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,65.0,1
668,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,95.0,1
669,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,158.0,1
670,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,79.0,1
671,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,183.0,1
672,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,67.0,1
673,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,134.0,1
674,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,98.0,1
675,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,140.0,1
676,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,55.0,1
677,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,65.0,1
678,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,178.0,1
679,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,161.0,1
680,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,131.0,1
681,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,94.0,1
682,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,133.0,1
683,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,130.0,1
684,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,87.0,1
685,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,59.0,1
686,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,185.0,1
687,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,127.0,1
688,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,194.0,1
689,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,148.0,1
690,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,186.0,1
691,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,75.0,1
692,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,105.0,1
693,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,151.0,1
694,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,187.0,1
695,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,197.0,1
696,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,130.0,1
697,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,83.0,1
698,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,91.0,1
699,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,135.0,1
700,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,189.0,1
701,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,143.0,1
702,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,127.0,1
703,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,74.0,1
704,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,137.0,1
705,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,72.0,1
706,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,134.0,1
707,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,113.0,1
708,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,116.0,1
709,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,75.0,1
710,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,56.0,1
711,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,89.0,1
712,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,112.0,1
713,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,99.0,1
714,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,84.0,1
715,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,153.0,1
716,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,85.0,1
717,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,160.0,1
718,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,51.0,1
719,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,151.0,1
720,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,55.0,1
721,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,69.0,1
722,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,153.0,1
723,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,76.0,1
724,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,157.0,1
725,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,191.0,1
726,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,53.0,1
727,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,176.0,1
728,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,141.0,1
729,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,109.0,1
730,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,175.0,1
731,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,87.0,1
732,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,87.0,1
733,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,100.0,1
734,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,153.0,1
735,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,137.0,1
736,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,122.0,1
737,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,120.0,1
738,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,197.0,1
739,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,165.0,1
740,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,55.0,1
741,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,84.0,1
742,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,98.0,1
743,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,198.0,1
744,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,113.0,1
745,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,141.0,1
746,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,113.0,1
747,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,126.0,1
748,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,152.0,1
749,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,196.0,1
750,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,87.0,1
751,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,139.0,1
752,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,119.0,1
753,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,116.0,1
754,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,57.0,1
755,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,97.0,1
756,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,55.0,1
757,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,191.0,1
758,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,118.0,1
759,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,72.0,1
760,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,100.0,1
761,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,118.0,1
762,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,116.0,1
763,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,104.0,1
764,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,77.0,1
765,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,89.0,1
766,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,51.0,1
767,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,71.0,1
768,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,98.0,1
769,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,115.0,1
770,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,62.0,1
771,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,144.0,1
772,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,76.0,1
773,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,132.0,1
774,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,60.0,1
775,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,187.0,1
776,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,92.0,1
777,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,190.0,1
778,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,166.0,1
779,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,135.0,1
780,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,71.0,1
781,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,108.0,1
782,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,194.0,1
783,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,60.0,1
784,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,95.0,1
785,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,54.0,1
786,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,115.0,1
787,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,198.0,1
788,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,67.0,1
789,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,78.0,1
790,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,116.0,1
791,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,149.0,1
792,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,63.0,1
793,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,57.0,1
794,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,153.0,1
795,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,142.0,1
796,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,106.0,1
797,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,131.0,1
798,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,102.0,1
799,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,71.0,1
800,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,81.0,1
801,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,126.0,1
802,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,69.0,1
803,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,89.0,1
804,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,174.0,1
805,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,90.0,1
806,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,110.0,1
807,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,95.0,1
808,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,108.0,1
809,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,74.0,1
810,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,91.0,1
811,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,67.0,1
812,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,109.0,1
813,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,109.0,1
814,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,53.0,1
815,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,51.0,1
816,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,68.0,1
817,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,101.0,1
818,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,81.0,1
819,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,151.0,1
820,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,141.0,1
821,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,80.0,1
822,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,148.0,1
823,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,107.0,1
824,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,113.0,1
825,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,113.0,1
826,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,122.0,1
827,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,144.0,1
828,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,127.0,1
829,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,188.0,1
830,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,197.0,1
831,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,82.0,1
832,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,199.0,1
833,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,144.0,1
834,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,150.0,1
835,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,53.0,1
836,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,175.0,1
837,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,52.0,1
838,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,155.0,1
839,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,115.0,1
840,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,52.0,1
841,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,84.0,1
842,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,140.0,1
843,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,77.0,1
844,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,155.0,1
845,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,180.0,1
846,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,135.0,1
847,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,166.0,1
848,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,141.0,1
849,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,194.0,1
850,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,125.0,1
851,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,175.0,1
852,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,140.0,1
853,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,128.0,1
854,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,176.0,1
855,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,175.0,1
856,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,127.0,1
857,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,94.0,1
858,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,81.0,1
859,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,83.0,1
860,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,63.0,1
861,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,170.0,1
862,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,191.0,1
863,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,176.0,1
