time,zone,lat,lon,demand_size_kg
2025-08-28 14:43:00,Indiranagar,12.9784,77.6408,79
2025-08-28 14:46:00,Electronic City,12.8452,77.6602,101
2025-08-28 14:37:00,Electronic City,12.8452,77.6602,69
2025-08-28 14:31:00,Electronic City,12.8452,77.6602,74
2025-08-28 14:23:00,Electronic City,12.8452,77.6602,73
2025-08-28 14:12:00,Electronic City,12.8452,77.6602,99
2025-08-28 14:27:00,Electronic City,12.8452,77.6602,95
2025-08-28 15:54:00,Yeshwanthpur,13.0186,77.556,137
2025-08-28 15:29:00,Yeshwanthpur,13.0186,77.556,74
2025-08-28 15:58:00,Yeshwanthpur,13.0186,77.556,126
2025-08-28 15:45:00,Yeshwanthpur,13.0186,77.556,138
2025-08-28 15:41:00,Yeshwanthpur,13.0186,77.556,142
2025-08-28 15:07:00,Yeshwanthpur,13.0186,77.556,137
2025-08-28 15:32:00,Yeshwanthpur,13.0186,77.556,85
2025-08-28 15:17:00,Whitefield,12.9698,77.7499,80
2025-08-28 15:56:00,Whitefield,12.9698,77.7499,165
2025-08-28 15:47:00,Whitefield,12.9698,77.7499,198
2025-08-28 15:43:00,Whitefield,12.9698,77.7499,125
2025-08-28 15:56:00,Whitefield,12.9698,77.7499,99
2025-08-28 15:31:00,Whitefield,12.9698,77.7499,186
2025-08-28 15:58:00,Whitefield,12.9698,77.7499,69
2025-08-28 15:14:00,Whitefield,12.9698,77.7499,71
2025-08-28 15:43:00,Whitefield,12.9698,77.7499,174
2025-08-28 15:02:00,Whitefield,12.9698,77.7499,82
2025-08-28 15:55:00,Whitefield,12.9698,77.7499,105
2025-08-28 15:12:00,Whitefield,12.9698,77.7499,165
2025-08-28 15:27:00,Whitefield,12.9698,77.7499,52
2025-08-28 15:53:00,Whitefield,12.9698,77.7499,139
2025-08-28 15:03:00,Whitefield,12.9698,77.7499,109
2025-08-28 15:40:00,Whitefield,12.9698,77.7499,134
2025-08-28 15:40:00,Whitefield,12.9698,77.7499,191
2025-08-28 15:46:00,Whitefield,12.9698,77.7499,72
2025-08-28 15:32:00,Koramangala,12.9352,77.6245,143
2025-08-28 15:09:00,Koramangala,12.9352,77.6245,180
2025-08-28 15:23:00,Koramangala,12.9352,77.6245,147
2025-08-28 15:53:00,Koramangala,12.9352,77.6245,182
2025-08-28 15:17:00,Koramangala,12.9352,77.6245,110
2025-08-28 15:59:00,Marathahalli,12.9569,77.7011,174
2025-08-28 15:28:00,Marathahalli,12.9569,77.7011,161
2025-08-28 15:32:00,Marathahalli,12.9569,77.7011,114
2025-08-28 15:10:00,Marathahalli,12.9569,77.7011,93
2025-08-28 15:03:00,Marathahalli,12.9569,77.7011,182
2025-08-28 15:48:00,Marathahalli,12.9569,77.7011,188
2025-08-28 15:24:00,Marathahalli,12.9569,77.7011,192
2025-08-28 15:52:00,Marathahalli,12.9569,77.7011,187
2025-08-28 15:30:00,Marathahalli,12.9569,77.7011,158
2025-08-28 15:31:00,Marathahalli,12.9569,77.7011,75
2025-08-28 15:40:00,Indiranagar,12.9784,77.6408,83
2025-08-28 15:30:00,Indiranagar,12.9784,77.6408,67
2025-08-28 15:55:00,Indiranagar,12.9784,77.6408,65
2025-08-28 15:42:00,Indiranagar,12.9784,77.6408,126
2025-08-28 15:52:00,Indiranagar,12.9784,77.6408,88
2025-08-28 15:49:00,Indiranagar,12.9784,77.6408,59
2025-08-28 15:26:00,Indiranagar,12.9784,77.6408,128
2025-08-28 15:21:00,Indiranagar,12.9784,77.6408,99
2025-08-28 15:14:00,Indiranagar,12.9784,77.6408,87
2025-08-28 15:30:00,Electronic City,12.8452,77.6602,74
2025-08-28 15:37:00,Electronic City,12.8452,77.6602,60
2025-08-28 15:11:00,Electronic City,12.8452,77.6602,120
2025-08-28 15:53:00,Electronic City,12.8452,77.6602,70
2025-08-28 15:19:00,Electronic City,12.8452,77.6602,119
2025-08-28 15:42:00,Electronic City,12.8452,77.6602,78
2025-08-28 15:26:00,Electronic City,12.8452,77.6602,101
2025-08-28 15:48:00,Electronic City,12.8452,77.6602,95
2025-08-28 15:05:00,Electronic City,12.8452,77.6602,54
2025-08-28 16:25:00,Yeshwanthpur,13.0186,77.556,71
2025-08-28 16:23:00,Yeshwanthpur,13.0186,77.556,113
2025-08-28 16:28:00,Yeshwanthpur,13.0186,77.556,52
2025-08-28 16:05:00,Yeshwanthpur,13.0186,77.556,136
2025-08-28 16:33:00,Yeshwanthpur,13.0186,77.556,112
2025-08-28 16:42:00,Yeshwanthpur,13.0186,77.556,111
2025-08-28 16:42:00,Yeshwanthpur,13.0186,77.556,64
2025-08-28 16:41:00,Yeshwanthpur,13.0186,77.556,138
2025-08-28 16:23:00,Yeshwanthpur,13.0186,77.556,112
2025-08-28 16:01:00,Yeshwanthpur,13.0186,77.556,99
2025-08-28 16:07:00,Yeshwanthpur,13.0186,77.556,156
2025-08-28 16:43:00,Yeshwanthpur,13.0186,77.556,67
2025-08-28 16:47:00,Yeshwanthpur,13.0186,77.556,55
2025-08-28 16:01:00,Yeshwanthpur,13.0186,77.556,155
2025-08-28 16:18:00,Whitefield,12.9698,77.7499,75
2025-08-28 16:35:00,Whitefield,12.9698,77.7499,193
2025-08-28 16:27:00,Whitefield,12.9698,77.7499,61
2025-08-28 16:34:00,Whitefield,12.9698,77.7499,149
2025-08-28 16:48:00,Whitefield,12.9698,77.7499,90
2025-08-28 16:20:00,Whitefield,12.9698,77.7499,154
2025-08-28 16:24:00,Whitefield,12.9698,77.7499,108
2025-08-28 16:37:00,Whitefield,12.9698,77.7499,94
2025-08-28 16:34:00,Whitefield,12.9698,77.7499,139
2025-08-28 16:41:00,Whitefield,12.9698,77.7499,106
2025-08-28 16:02:00,Whitefield,12.9698,77.7499,184
2025-08-28 16:18:00,Whitefield,12.9698,77.7499,150
2025-08-28 16:48:00,Whitefield,12.9698,77.7499,163
2025-08-28 16:04:00,Koramangala,12.9352,77.6245,179
2025-08-28 16:33:00,Koramangala,12.9352,77.6245,157
2025-08-28 16:19:00,Koramangala,12.9352,77.6245,130
2025-08-28 16:06:00,Koramangala,12.9352,77.6245,99
2025-08-28 16:47:00,Koramangala,12.9352,77.6245,99
2025-08-28 16:18:00,Koramangala,12.9352,77.6245,76
2025-08-28 16:38:00,Koramangala,12.9352,77.6245,157
2025-08-28 16:41:00,Koramangala,12.9352,77.6245,112
2025-08-28 16:42:00,Koramangala,12.9352,77.6245,163
2025-08-28 16:13:00,Koramangala,12.9352,77.6245,71
2025-08-28 16:25:00,Koramangala,12.9352,77.6245,182
2025-08-28 16:58:00,Koramangala,12.9352,77.6245,190
2025-08-28 16:58:00,Koramangala,12.9352,77.6245,50
2025-08-28 16:50:00,Koramangala,12.9352,77.6245,186
2025-08-28 16:35:00,Koramangala,12.9352,77.6245,132
2025-08-28 16:54:00,Koramangala,12.9352,77.6245,113
2025-08-28 16:55:00,Koramangala,12.9352,77.6245,147
2025-08-28 16:22:00,Koramangala,12.9352,77.6245,197
2025-08-28 16:41:00,Marathahalli,12.9569,77.7011,157
2025-08-28 16:41:00,Marathahalli,12.9569,77.7011,169
2025-08-28 16:21:00,Marathahalli,12.9569,77.7011,66
2025-08-28 16:28:00,Marathahalli,12.9569,77.7011,59
2025-08-28 16:31:00,Marathahalli,12.9569,77.7011,160
2025-08-28 16:56:00,Marathahalli,12.9569,77.7011,120
2025-08-28 16:31:00,Marathahalli,12.9569,77.7011,132
2025-08-28 16:28:00,Marathahalli,12.9569,77.7011,111
2025-08-28 16:27:00,Marathahalli,12.9569,77.7011,114
2025-08-28 16:49:00,Marathahalli,12.9569,77.7011,171
2025-08-28 16:26:00,Marathahalli,12.9569,77.7011,181
2025-08-28 16:45:00,Marathahalli,12.9569,77.7011,149
2025-08-28 16:26:00,Indiranagar,12.9784,77.6408,81
2025-08-28 16:32:00,Indiranagar,12.9784,77.6408,115
2025-08-28 16:15:00,Indiranagar,12.9784,77.6408,77
2025-08-28 16:20:00,Indiranagar,12.9784,77.6408,94
2025-08-28 16:05:00,Electronic City,12.8452,77.6602,92
2025-08-28 16:05:00,Electronic City,12.8452,77.6602,87
2025-08-28 16:35:00,Electronic City,12.8452,77.6602,51
2025-08-28 17:14:00,Yeshwanthpur,13.0186,77.556,80
2025-08-28 17:36:00,Yeshwanthpur,13.0186,77.556,110
2025-08-28 17:56:00,Yeshwanthpur,13.0186,77.556,118
2025-08-28 17:23:00,Yeshwanthpur,13.0186,77.556,78
2025-08-28 17:14:00,Yeshwanthpur,13.0186,77.556,109
2025-08-28 17:21:00,Yeshwanthpur,13.0186,77.556,101
2025-08-28 17:17:00,Yeshwanthpur,13.0186,77.556,62
2025-08-28 17:46:00,Yeshwanthpur,13.0186,77.556,50
2025-08-28 17:27:00,Yeshwanthpur,13.0186,77.556,70
2025-08-28 17:14:00,Yeshwanthpur,13.0186,77.556,150
2025-08-28 17:04:00,Yeshwanthpur,13.0186,77.556,130
2025-08-28 17:18:00,Whitefield,12.9698,77.7499,119
2025-08-28 17:03:00,Whitefield,12.9698,77.7499,196
2025-08-28 17:56:00,Whitefield,12.9698,77.7499,169
2025-08-28 17:27:00,Whitefield,12.9698,77.7499,111
2025-08-28 17:20:00,Whitefield,12.9698,77.7499,163
2025-08-28 17:53:00,Whitefield,12.9698,77.7499,200
2025-08-28 17:38:00,Whitefield,12.9698,77.7499,139
2025-08-28 17:14:00,Whitefield,12.9698,77.7499,72
2025-08-28 17:05:00,Whitefield,12.9698,77.7499,150
2025-08-28 17:40:00,Whitefield,12.9698,77.7499,61
2025-08-28 17:31:00,Whitefield,12.9698,77.7499,126
2025-08-28 17:53:00,Whitefield,12.9698,77.7499,162
2025-08-28 17:54:00,Whitefield,12.9698,77.7499,103
2025-08-28 17:42:00,Whitefield,12.9698,77.7499,173
2025-08-28 17:26:00,Whitefield,12.9698,77.7499,134
2025-08-28 17:01:00,Whitefield,12.9698,77.7499,83
2025-08-28 17:31:00,Whitefield,12.9698,77.7499,65
2025-08-28 17:32:00,Koramangala,12.9352,77.6245,172
2025-08-28 17:21:00,Koramangala,12.9352,77.6245,179
2025-08-28 17:12:00,Koramangala,12.9352,77.6245,134
2025-08-28 17:25:00,Koramangala,12.9352,77.6245,54
2025-08-28 17:24:00,Koramangala,12.9352,77.6245,85
2025-08-28 17:31:00,Koramangala,12.9352,77.6245,106
2025-08-28 17:22:00,Koramangala,12.9352,77.6245,165
2025-08-28 17:03:00,Koramangala,12.9352,77.6245,187
2025-08-28 17:33:00,Koramangala,12.9352,77.6245,173
2025-08-28 17:36:00,Koramangala,12.9352,77.6245,95
2025-08-28 17:34:00,Marathahalli,12.9569,77.7011,98
2025-08-28 17:16:00,Marathahalli,12.9569,77.7011,180
2025-08-28 17:07:00,Marathahalli,12.9569,77.7011,145
2025-08-28 17:11:00,Marathahalli,12.9569,77.7011,69
2025-08-28 17:54:00,Marathahalli,12.9569,77.7011,114
2025-08-28 17:21:00,Marathahalli,12.9569,77.7011,179
2025-08-28 17:26:00,Marathahalli,12.9569,77.7011,74
2025-08-28 17:56:00,Marathahalli,12.9569,77.7011,78
2025-08-28 17:01:00,Marathahalli,12.9569,77.7011,75
2025-08-28 17:41:00,Marathahalli,12.9569,77.7011,174
2025-08-28 17:00:00,Indiranagar,12.9784,77.6408,121
2025-08-28 17:04:00,Indiranagar,12.9784,77.6408,54
2025-08-28 17:49:00,Indiranagar,12.9784,77.6408,109
2025-08-28 17:08:00,Indiranagar,12.9784,77.6408,79
2025-08-28 17:47:00,Indiranagar,12.9784,77.6408,97
2025-08-28 17:35:00,Indiranagar,12.9784,77.6408,140
2025-08-28 17:24:00,Indiranagar,12.9784,77.6408,76
2025-08-28 17:55:00,Indiranagar,12.9784,77.6408,136
2025-08-28 17:36:00,Electronic City,12.8452,77.6602,57
2025-08-28 17:36:00,Electronic City,12.8452,77.6602,110
2025-08-28 17:19:00,Electronic City,12.8452,77.6602,82
2025-08-28 17:08:00,Electronic City,12.8452,77.6602,87
2025-08-28 17:54:00,Electronic City,12.8452,77.6602,107
2025-08-28 17:23:00,Electronic City,12.8452,77.6602,82
2025-08-28 17:04:00,Electronic City,12.8452,77.6602,63
2025-08-28 17:13:00,Electronic City,12.8452,77.6602,105
2025-08-28 17:48:00,Electronic City,12.8452,77.6602,70
2025-08-28 17:16:00,Electronic City,12.8452,77.6602,103
2025-08-28 17:31:00,Electronic City,12.8452,77.6602,119
2025-08-28 17:42:00,Electronic City,12.8452,77.6602,106
2025-08-28 17:13:00,Electronic City,12.8452,77.6602,77
2025-08-28 18:18:00,Yeshwanthpur,13.0186,77.556,139
2025-08-28 18:08:00,Yeshwanthpur,13.0186,77.556,58
2025-08-28 18:26:00,Yeshwanthpur,13.0186,77.556,73
2025-08-28 18:38:00,Yeshwanthpur,13.0186,77.556,111
2025-08-28 18:01:00,Yeshwanthpur,13.0186,77.556,92
2025-08-28 18:06:00,Yeshwanthpur,13.0186,77.556,149
2025-08-28 18:03:00,Yeshwanthpur,13.0186,77.556,106
2025-08-28 18:27:00,Yeshwanthpur,13.0186,77.556,65
2025-08-28 18:26:00,Yeshwanthpur,13.0186,77.556,102
2025-08-28 18:41:00,Whitefield,12.9698,77.7499,179
2025-08-28 18:53:00,Whitefield,12.9698,77.7499,191
2025-08-28 18:29:00,Whitefield,12.9698,77.7499,197
2025-08-28 18:36:00,Whitefield,12.9698,77.7499,164
2025-08-28 18:16:00,Whitefield,12.9698,77.7499,176
2025-08-28 18:22:00,Whitefield,12.9698,77.7499,156
2025-08-28 18:55:00,Whitefield,12.9698,77.7499,151
2025-08-28 18:41:00,Whitefield,12.9698,77.7499,149
2025-08-28 18:12:00,Whitefield,12.9698,77.7499,140
2025-08-28 18:08:00,Whitefield,12.9698,77.7499,160
2025-08-28 18:18:00,Whitefield,12.9698,77.7499,116
2025-08-28 18:22:00,Whitefield,12.9698,77.7499,135
2025-08-28 18:10:00,Whitefield,12.9698,77.7499,158
2025-08-28 18:19:00,Whitefield,12.9698,77.7499,168
2025-08-28 18:34:00,Whitefield,12.9698,77.7499,186
2025-08-28 18:35:00,Koramangala,12.9352,77.6245,134
2025-08-28 18:21:00,Koramangala,12.9352,77.6245,79
2025-08-28 18:13:00,Koramangala,12.9352,77.6245,87
2025-08-28 18:16:00,Koramangala,12.9352,77.6245,151
2025-08-28 18:26:00,Koramangala,12.9352,77.6245,64
2025-08-28 18:55:00,Koramangala,12.9352,77.6245,178
2025-08-28 18:20:00,Koramangala,12.9352,77.6245,84
2025-08-28 18:12:00,Koramangala,12.9352,77.6245,170
2025-08-28 18:44:00,Koramangala,12.9352,77.6245,147
2025-08-28 18:54:00,Marathahalli,12.9569,77.7011,109
2025-08-28 18:46:00,Marathahalli,12.9569,77.7011,162
2025-08-28 18:34:00,Marathahalli,12.9569,77.7011,154
2025-08-28 18:55:00,Marathahalli,12.9569,77.7011,71
2025-08-28 18:36:00,Marathahalli,12.9569,77.7011,149
2025-08-28 18:59:00,Marathahalli,12.9569,77.7011,63
2025-08-28 18:09:00,Marathahalli,12.9569,77.7011,93
2025-08-28 18:02:00,Marathahalli,12.9569,77.7011,114
2025-08-28 18:54:00,Marathahalli,12.9569,77.7011,186
2025-08-28 18:16:00,Indiranagar,12.9784,77.6408,109
2025-08-28 18:19:00,Indiranagar,12.9784,77.6408,56
2025-08-28 18:55:00,Indiranagar,12.9784,77.6408,93
2025-08-28 18:22:00,Indiranagar,12.9784,77.6408,52
2025-08-28 18:34:00,Indiranagar,12.9784,77.6408,50
2025-08-28 18:16:00,Electronic City,12.8452,77.6602,110
2025-08-28 18:09:00,Electronic City,12.8452,77.6602,119
2025-08-28 18:51:00,Electronic City,12.8452,77.6602,96
2025-08-28 18:19:00,Electronic City,12.8452,77.6602,63
2025-08-28 18:13:00,Electronic City,12.8452,77.6602,109
2025-08-28 18:47:00,Electronic City,12.8452,77.6602,81
2025-08-28 18:19:00,Electronic City,12.8452,77.6602,66
2025-08-28 18:47:00,Electronic City,12.8452,77.6602,81
2025-08-28 18:38:00,Electronic City,12.8452,77.6602,68
2025-08-28 19:51:00,Yeshwanthpur,13.0186,77.556,109
2025-08-28 19:52:00,Yeshwanthpur,13.0186,77.556,117
2025-08-28 19:48:00,Yeshwanthpur,13.0186,77.556,157
2025-08-28 19:07:00,Yeshwanthpur,13.0186,77.556,59
2025-08-28 19:36:00,Yeshwanthpur,13.0186,77.556,135
2025-08-28 19:48:00,Whitefield,12.9698,77.7499,120
2025-08-28 19:48:00,Whitefield,12.9698,77.7499,186
2025-08-28 19:30:00,Whitefield,12.9698,77.7499,102
2025-08-28 19:23:00,Whitefield,12.9698,77.7499,64
2025-08-28 19:44:00,Whitefield,12.9698,77.7499,112
2025-08-28 19:05:00,Whitefield,12.9698,77.7499,182
2025-08-28 19:50:00,Whitefield,12.9698,77.7499,180
2025-08-28 19:01:00,Whitefield,12.9698,77.7499,147
2025-08-28 19:43:00,Whitefield,12.9698,77.7499,79
2025-08-28 19:38:00,Whitefield,12.9698,77.7499,193
2025-08-28 19:36:00,Whitefield,12.9698,77.7499,185
2025-08-28 19:56:00,Whitefield,12.9698,77.7499,125
2025-08-28 19:27:00,Whitefield,12.9698,77.7499,169
2025-08-28 19:29:00,Whitefield,12.9698,77.7499,135
2025-08-28 19:39:00,Koramangala,12.9352,77.6245,126
2025-08-28 19:22:00,Koramangala,12.9352,77.6245,142
2025-08-28 19:12:00,Koramangala,12.9352,77.6245,104
2025-08-28 19:46:00,Koramangala,12.9352,77.6245,196
2025-08-28 19:20:00,Koramangala,12.9352,77.6245,188
2025-08-28 19:39:00,Koramangala,12.9352,77.6245,156
2025-08-28 19:18:00,Koramangala,12.9352,77.6245,129
2025-08-28 19:07:00,Marathahalli,12.9569,77.7011,182
2025-08-28 19:22:00,Marathahalli,12.9569,77.7011,50
2025-08-28 19:39:00,Marathahalli,12.9569,77.7011,57
2025-08-28 19:39:00,Marathahalli,12.9569,77.7011,184
2025-08-28 19:02:00,Marathahalli,12.9569,77.7011,129
2025-08-28 19:34:00,Marathahalli,12.9569,77.7011,80
2025-08-28 19:02:00,Marathahalli,12.9569,77.7011,173
2025-08-28 19:32:00,Marathahalli,12.9569,77.7011,72
2025-08-28 19:03:00,Marathahalli,12.9569,77.7011,105
2025-08-28 19:33:00,Marathahalli,12.9569,77.7011,60
2025-08-28 19:01:00,Marathahalli,12.9569,77.7011,136
2025-08-28 19:25:00,Marathahalli,12.9569,77.7011,151
2025-08-28 19:09:00,Marathahalli,12.9569,77.7011,199
2025-08-28 19:25:00,Marathahalli,12.9569,77.7011,75
2025-08-28 19:01:00,Marathahalli,12.9569,77.7011,173
2025-08-28 19:05:00,Indiranagar,12.9784,77.6408,132
2025-08-28 19:59:00,Indiranagar,12.9784,77.6408,50
2025-08-28 19:39:00,Indiranagar,12.9784,77.6408,84
2025-08-28 19:32:00,Indiranagar,12.9784,77.6408,116
2025-08-28 19:35:00,Indiranagar,12.9784,77.6408,71
2025-08-28 19:34:00,Indiranagar,12.9784,77.6408,93
2025-08-28 19:36:00,Indiranagar,12.9784,77.6408,136
2025-08-28 19:12:00,Indiranagar,12.9784,77.6408,86
2025-08-28 19:28:00,Electronic City,12.8452,77.6602,80
2025-08-28 19:12:00,Electronic City,12.8452,77.6602,80
2025-08-28 20:42:00,Yeshwanthpur,13.0186,77.556,126
2025-08-28 20:22:00,Yeshwanthpur,13.0186,77.556,124
2025-08-28 20:04:00,Yeshwanthpur,13.0186,77.556,121
2025-08-28 20:41:00,Yeshwanthpur,13.0186,77.556,151
2025-08-28 20:13:00,Yeshwanthpur,13.0186,77.556,103
2025-08-28 20:29:00,Yeshwanthpur,13.0186,77.556,81
2025-08-28 20:20:00,Yeshwanthpur,13.0186,77.556,83
2025-08-28 20:53:00,Yeshwanthpur,13.0186,77.556,71
2025-08-28 20:52:00,Whitefield,12.9698,77.7499,167
2025-08-28 20:17:00,Whitefield,12.9698,77.7499,154
2025-08-28 20:19:00,Whitefield,12.9698,77.7499,160
2025-08-28 20:41:00,Whitefield,12.9698,77.7499,183
2025-08-28 20:31:00,Whitefield,12.9698,77.7499,63
2025-08-28 20:33:00,Whitefield,12.9698,77.7499,165
2025-08-28 20:00:00,Whitefield,12.9698,77.7499,193
2025-08-28 20:24:00,Whitefield,12.9698,77.7499,135
2025-08-28 20:33:00,Whitefield,12.9698,77.7499,175
2025-08-28 20:08:00,Whitefield,12.9698,77.7499,53
2025-08-28 20:19:00,Whitefield,12.9698,77.7499,156
2025-08-28 20:59:00,Whitefield,12.9698,77.7499,135
2025-08-28 20:34:00,Whitefield,12.9698,77.7499,198
2025-08-28 20:17:00,Whitefield,12.9698,77.7499,143
2025-08-28 20:11:00,Whitefield,12.9698,77.7499,78
2025-08-28 20:47:00,Whitefield,12.9698,77.7499,141
2025-08-28 20:33:00,Whitefield,12.9698,77.7499,65
2025-08-28 20:58:00,Whitefield,12.9698,77.7499,140
2025-08-28 20:32:00,Koramangala,12.9352,77.6245,61
2025-08-28 20:28:00,Koramangala,12.9352,77.6245,54
2025-08-28 20:28:00,Koramangala,12.9352,77.6245,137
2025-08-28 20:11:00,Koramangala,12.9352,77.6245,53
2025-08-28 20:04:00,Koramangala,12.9352,77.6245,171
2025-08-28 20:00:00,Koramangala,12.9352,77.6245,136
2025-08-28 20:45:00,Koramangala,12.9352,77.6245,98
2025-08-28 20:09:00,Koramangala,12.9352,77.6245,187
2025-08-28 20:50:00,Koramangala,12.9352,77.6245,151
2025-08-28 20:09:00,Koramangala,12.9352,77.6245,69
2025-08-28 20:09:00,Koramangala,12.9352,77.6245,91
2025-08-28 20:02:00,Koramangala,12.9352,77.6245,87
2025-08-28 20:38:00,Marathahalli,12.9569,77.7011,113
2025-08-28 20:04:00,Marathahalli,12.9569,77.7011,140
2025-08-28 20:37:00,Marathahalli,12.9569,77.7011,107
2025-08-28 20:49:00,Marathahalli,12.9569,77.7011,181
2025-08-28 20:35:00,Marathahalli,12.9569,77.7011,62
2025-08-28 20:33:00,Marathahalli,12.9569,77.7011,160
2025-08-28 20:42:00,Marathahalli,12.9569,77.7011,144
2025-08-28 20:15:00,Marathahalli,12.9569,77.7011,123
2025-08-28 20:45:00,Marathahalli,12.9569,77.7011,165
2025-08-28 20:57:00,Marathahalli,12.9569,77.7011,129
2025-08-28 20:43:00,Marathahalli,12.9569,77.7011,121
2025-08-28 20:40:00,Marathahalli,12.9569,77.7011,97
2025-08-28 20:47:00,Marathahalli,12.9569,77.7011,103
2025-08-28 20:24:00,Indiranagar,12.9784,77.6408,64
2025-08-28 20:25:00,Indiranagar,12.9784,77.6408,140
2025-08-28 20:33:00,Indiranagar,12.9784,77.6408,93
2025-08-28 20:51:00,Indiranagar,12.9784,77.6408,84
2025-08-28 20:17:00,Indiranagar,12.9784,77.6408,96
2025-08-28 20:05:00,Indiranagar,12.9784,77.6408,67
2025-08-28 20:07:00,Indiranagar,12.9784,77.6408,126
2025-08-28 20:26:00,Indiranagar,12.9784,77.6408,92
2025-08-28 20:29:00,Indiranagar,12.9784,77.6408,117
2025-08-28 20:10:00,Indiranagar,12.9784,77.6408,95
2025-08-28 20:19:00,Indiranagar,12.9784,77.6408,108
2025-08-28 20:17:00,Indiranagar,12.9784,77.6408,75
2025-08-28 20:06:00,Electronic City,12.8452,77.6602,119
2025-08-28 20:29:00,Electronic City,12.8452,77.6602,98
2025-08-28 20:16:00,Electronic City,12.8452,77.6602,89
2025-08-28 20:31:00,Electronic City,12.8452,77.6602,58
2025-08-28 20:14:00,Electronic City,12.8452,77.6602,114
2025-08-28 21:29:00,Yeshwanthpur,13.0186,77.556,60
2025-08-28 21:19:00,Yeshwanthpur,13.0186,77.556,124
2025-08-28 21:40:00,Yeshwanthpur,13.0186,77.556,103
2025-08-28 21:32:00,Yeshwanthpur,13.0186,77.556,89
2025-08-28 21:38:00,Yeshwanthpur,13.0186,77.556,66
2025-08-28 21:49:00,Yeshwanthpur,13.0186,77.556,71
2025-08-28 21:49:00,Yeshwanthpur,13.0186,77.556,86
2025-08-28 21:56:00,Yeshwanthpur,13.0186,77.556,122
2025-08-28 21:22:00,Yeshwanthpur,13.0186,77.556,78
2025-08-28 21:44:00,Yeshwanthpur,13.0186,77.556,65
2025-08-28 21:47:00,Yeshwanthpur,13.0186,77.556,153
2025-08-28 21:41:00,Whitefield,12.9698,77.7499,141
2025-08-28 21:46:00,Whitefield,12.9698,77.7499,184
2025-08-28 21:40:00,Whitefield,12.9698,77.7499,139
2025-08-28 21:58:00,Whitefield,12.9698,77.7499,50
2025-08-28 21:58:00,Whitefield,12.9698,77.7499,68
2025-08-28 21:30:00,Whitefield,12.9698,77.7499,115
2025-08-28 21:58:00,Whitefield,12.9698,77.7499,131
2025-08-28 21:15:00,Whitefield,12.9698,77.7499,98
2025-08-28 21:28:00,Whitefield,12.9698,77.7499,72
2025-08-28 21:27:00,Whitefield,12.9698,77.7499,157
2025-08-28 21:13:00,Whitefield,12.9698,77.7499,126
2025-08-28 21:01:00,Whitefield,12.9698,77.7499,114
2025-08-28 21:14:00,Koramangala,12.9352,77.6245,182
2025-08-28 21:01:00,Koramangala,12.9352,77.6245,76
2025-08-28 21:05:00,Koramangala,12.9352,77.6245,51
2025-08-28 21:34:00,Koramangala,12.9352,77.6245,93
2025-08-28 21:13:00,Koramangala,12.9352,77.6245,53
2025-08-28 21:21:00,Koramangala,12.9352,77.6245,54
2025-08-28 21:22:00,Koramangala,12.9352,77.6245,98
2025-08-28 21:10:00,Koramangala,12.9352,77.6245,93
2025-08-28 21:56:00,Koramangala,12.9352,77.6245,89
2025-08-28 21:24:00,Koramangala,12.9352,77.6245,170
2025-08-28 21:18:00,Koramangala,12.9352,77.6245,66
2025-08-28 21:50:00,Koramangala,12.9352,77.6245,82
2025-08-28 21:04:00,Koramangala,12.9352,77.6245,175
2025-08-28 21:41:00,Marathahalli,12.9569,77.7011,124
2025-08-28 21:52:00,Marathahalli,12.9569,77.7011,112
2025-08-28 21:53:00,Marathahalli,12.9569,77.7011,178
2025-08-28 21:11:00,Marathahalli,12.9569,77.7011,58
2025-08-28 21:29:00,Marathahalli,12.9569,77.7011,86
2025-08-28 21:08:00,Marathahalli,12.9569,77.7011,163
2025-08-28 21:55:00,Marathahalli,12.9569,77.7011,124
2025-08-28 21:09:00,Marathahalli,12.9569,77.7011,53
2025-08-28 21:29:00,Marathahalli,12.9569,77.7011,120
2025-08-28 21:44:00,Marathahalli,12.9569,77.7011,192
2025-08-28 21:54:00,Indiranagar,12.9784,77.6408,98
2025-08-28 21:19:00,Indiranagar,12.9784,77.6408,120
2025-08-28 21:13:00,Indiranagar,12.9784,77.6408,109
2025-08-28 21:19:00,Indiranagar,12.9784,77.6408,117
2025-08-28 21:17:00,Indiranagar,12.9784,77.6408,57
2025-08-28 21:42:00,Indiranagar,12.9784,77.6408,66
2025-08-28 21:13:00,Indiranagar,12.9784,77.6408,63
2025-08-28 21:02:00,Indiranagar,12.9784,77.6408,82
2025-08-28 21:29:00,Indiranagar,12.9784,77.6408,139
2025-08-28 21:11:00,Indiranagar,12.9784,77.6408,121
2025-08-28 21:45:00,Indiranagar,12.9784,77.6408,127
2025-08-28 21:24:00,Electronic City,12.8452,77.6602,75
2025-08-28 21:03:00,Electronic City,12.8452,77.6602,77
2025-08-28 21:39:00,Electronic City,12.8452,77.6602,70
2025-08-28 21:53:00,Electronic City,12.8452,77.6602,70
2025-08-28 22:23:00,Yeshwanthpur,13.0186,77.556,111
2025-08-28 22:35:00,Yeshwanthpur,13.0186,77.556,149
2025-08-28 22:54:00,Yeshwanthpur,13.0186,77.556,137
2025-08-28 22:21:00,Yeshwanthpur,13.0186,77.556,129
2025-08-28 22:31:00,Yeshwanthpur,13.0186,77.556,87
